"categoryCode","categoryName","Unit","CountryISO","CountryNames","Entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPC3","AFOLU","MtCO2eq","MKD","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","CO2",-0.2163,-0.8903,-0.92477,-1.0258,-1.711,-2.1922,-2.3932,-2.9101,-3.2435,-3.3513,-3.0286,-3.8574,-4.1302,-3.753,-2.7313,-1.7096,-0.68789,0.33381,1.3555,1.4968,1.638,1.7793,1.9205,-1.8313,-3.1753,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","MLT","MALTA","CO2",0.0029624,0.0047502,0.0043558,0.0032732,0.003679,0.003071,0.0030037,0.0029305,0.0025468,0.0019196,0.0031509,0.0021051,0.0012642,0.0013872,0.001535,0.0017081,0.0018789,0.0020137,0.00211,0.0022459,0.0019979,0.0022331,0.0024683,0.0027052,0.0029404,0.0031756,0.0034108,NaN,
"IPC3","AFOLU","MtCO2eq","MNE","MONTENEGRO","CO2",-1.6346,-1.5092,-1.8266,-2.0668,-2.0341,-1.7193,-1.9395,-2.0242,-2.3856,-2.3178,-2.1541,-2.1498,-2.3094,-2.1583,-1.9635,-2.1992,-1.8646,-2.3643,-2.2697,-2.4053,-2.2628,-2.1669,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","MNG","MONGOLIA","CO2",-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-23.0242,-24.4519,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","MRT","MAURITANIA","CO2",-0.53563,-0.55312,-0.57747,-0.16853,-0.47264,-0.63124,-0.71267,-0.89855,-0.39928,-0.27704,-0.74934,-0.41583,-0.40926,-0.19653,-0.39735,-0.30908,-0.37189,-0.41467,-0.38073,-0.36893,-0.32163,-0.41568,-0.23725,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","MUS","MAURITIUS","CO2",NaN,NaN,NaN,NaN,NaN,-0.22136,NaN,NaN,NaN,NaN,-0.08202,-0.21791,-0.18384,-0.19974,-0.19768,-0.17669,-0.52569,NaN,NaN,NaN,NaN,NaN,NaN,-0.49071,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","MYS","MALAYSIA","CO2",-237.4713,-214.5204,-181.939,-226.3062,-87.1451,-227.3847,-201.6544,-243.873,-240.9944,-262.6488,-228.5677,-235.3393,-255.6792,-261.3651,-246.1045,-232.1278,-256.5186,-231.1632,-256.0937,-251.403,-262.7022,-260.4567,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","NAM","NAMIBIA","CO2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-26.1901,-24.4683,-23.2311,-21.2633,-19.4383,-18.1334,-16.513,-14.996,-13.3724,-11.8063,-10.2663,-8.8493,-7.4611,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","NER","NIGER","CO2",6.0825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-16.916,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-34.613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","NLD","NETHERLANDS, THE KINGDOM OF THE","CO2",6.2308,6.3131,6.3093,6.4045,6.4144,6.2581,6.253,6.1981,6.2224,6.1725,6.1006,6.1261,6.1257,6.2747,6.044,5.9508,5.9422,5.952,5.8515,6.0791,6.0844,6.1735,6.179,6.5386,6.5356,6.5965,6.6125,NaN,
"IPC3","AFOLU","MtCO2eq","NOR","NORWAY","CO2",-10.5829,-12.9053,-13.1812,-13.4805,-13.7974,-15.2163,-16.636,-16.5355,-19.6215,-22.1606,-24.5639,-26.4545,-27.3537,-28.8561,-28.0329,-25.2389,-28.2844,-26.8191,-27.6854,-30.6894,-26.8842,-28.4371,-24.9379,-26.2761,-24.9997,-24.2121,-24.8133,NaN,
"IPC3","AFOLU","MtCO2eq","NZL","NEW ZEALAND","CO2",-29.437,-32.2401,-32.5085,-32.9883,-32.4472,-30.7574,-30.1334,-30.7475,-30.9712,-32.564,-31.4928,-30.8381,-27.9426,-28.5642,-28.2957,-26.8747,-25.0374,-23.3615,-31.7386,-29.6209,-30.2809,-25.7874,-24.9047,-24.0309,-23.9935,-23.9176,-21.8759,NaN,
"IPC3","AFOLU","MtCO2eq","PER","PERU","CO2",NaN,NaN,NaN,NaN,37.1968,NaN,NaN,NaN,NaN,NaN,56.519,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,40.9161,NaN,82.66,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","POL","POLAND","CO2",-25.2374,-18.4398,2.512,-3.3051,-4.0723,-14.4124,-32.8683,-32.5056,-38.6587,-35.3089,-31.8963,-23.2131,-32.9563,-35.8647,-47.0136,-46.1214,-39.834,-33.938,-33.356,-31.3203,-30.2691,-37.0865,-36.6221,-38.6613,-30.4067,-27.6259,-28.1791,NaN,
"IPC3","AFOLU","MtCO2eq","PRK","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","CO2",-13.727,NaN,NaN,NaN,-13.37,NaN,NaN,NaN,NaN,NaN,-16.632,NaN,-16.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","PRT","PORTUGAL","CO2",0.31176,0.14475,-3.8299,-4.8883,-5.7141,-5.522,-8.7094,-9.4684,-8.1094,-9.0388,-6.4602,-9.3171,-8.8715,1.0984,-7.885,0.14492,-8.8148,-12.5371,-13.9617,-13.9779,-11.5748,-11.5332,-9.2261,-8.6509,-10.0175,-8.9219,-6.2155,NaN,
"IPC3","AFOLU","MtCO2eq","PRY","PARAGUAY","CO2",NaN,NaN,NaN,NaN,67.5769,NaN,NaN,NaN,NaN,NaN,66.0922,NaN,NaN,NaN,NaN,73.2629,NaN,NaN,NaN,NaN,NaN,87.3996,119.6397,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ROU","ROMANIA","CO2",-21.7403,-21.8914,-22.9226,-24.318,-23.5845,-23.1085,-22.0475,-22.5392,-24.9487,-24.4305,-24.4818,-25.4268,-23.276,-23.6549,-23.4005,-24.4993,-23.9616,-23.1723,-23.6027,-23.5346,-24.7479,-25.2511,-26.9993,-27.5776,-27.2468,-25.2758,-26.1978,NaN,
"IPC3","AFOLU","MtCO2eq","RUS","RUSSIAN FEDERATION","CO2",137.9127,163.6997,57.6907,-21.5001,-101.5735,-149.7468,-233.9668,-331.8049,-350.1439,-384.6655,-435.9175,-525.7009,-562.0471,-565.9044,-540.4628,-533.9378,-538.3957,-565.2427,-621.2206,-670.4378,-662.6877,-681.5538,-647.5977,-641.5364,-685.6865,-638.8536,-668.6619,NaN,
"IPC3","AFOLU","MtCO2eq","SAU","SAUDI ARABIA","CO2",-15.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-14.1685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-9.0494,NaN,-9.151,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","SVK","SLOVAKIA","CO2",-9.5923,-10.3008,-10.9353,-10.7887,-10.3088,-9.793,-9.7494,-9.5864,-10.4947,-9.9053,-9.9768,-9.1555,-9.7599,-9.394,-9.3927,-5.9599,-8.7662,-8.3699,-7.3574,-7.1365,-6.341,-6.6213,-7.5928,-8.1941,-6.2379,-6.7231,-6.8361,NaN,
"IPC3","AFOLU","MtCO2eq","SVN","SLOVENIA","CO2",-4.2113,-3.5304,-3.5562,-3.5826,-3.7951,-3.9374,-4.382,-4.4109,-4.571,-4.638,-4.7664,-5.8626,-6.03,-5.8242,-5.9595,-5.968,-5.9332,-6.2908,-5.4599,-5.3933,-5.3343,-5.3132,-5.3079,-4.8006,-4.9341,-4.9927,-5.0045,NaN,
"IPC3","AFOLU","MtCO2eq","SWE","SWEDEN","CO2",-37.496,-36.8146,-36.8531,-31.7872,-35.7961,-34.0862,-41.374,-38.8929,-40.8575,-38.3816,-39.6048,-44.7875,-42.5589,-39.1871,-36.4325,-34.6517,-38.9023,-41.2178,-41.0133,-42.0978,-46.2758,-39.0132,-44.5529,-39.7616,-41.8575,-46.4009,-44.4953,NaN,
"IPC3","AFOLU","MtCO2eq","TGO","TOGO","CO2",NaN,NaN,7.4716,9.0471,9.8892,10.8544,12.7179,13.1399,13.5554,13.9651,14.3777,14.7982,15.5493,15.6295,16.0513,16.4519,16.8734,17.2905,17.7041,18.126,18.5415,17.1533,17.0547,17.1085,17.2258,17.4877,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","TJK","TAJIKISTAN","CO2",-1.916,-1.896,-1.889,-1.899,-1.887,-1.877,-1.883,-1.873,-1.862,-1.854,-1.877,-1.882,-1.914,-1.93,-2.038,-2.064,-2.086,-2.09,-2.087,-2.09,-2.092,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","TUR","TURKEY","CO2",-28.5207,-30.1845,-22.5563,-29.3203,-31.2406,-28.5345,-28.8872,-29.442,-32.7506,-31.9189,-34.2519,-38.6504,-35.5363,-41.259,-40.2776,-42.1455,-45.0749,-43.4765,-40.1236,-43.5722,-45.4659,-47.6881,-48.8578,-56.5509,-57.5418,-63.0448,-66.9939,NaN,
"IPC3","AFOLU","MtCO2eq","UKR","UKRAINE","CO2",-55.3351,-61.2378,-59.9084,-51.9079,-56.8834,-51.6965,-47.7756,-44.468,-51.1577,-51.9733,-45.534,-40.4907,-39.1965,-47.012,-37.7275,-35.9945,-40.3775,-42.7091,-28.2056,-31.0292,-36.8518,-26.6367,-33.0975,-20.4973,-19.7674,-21.7317,-17.5316,NaN,
"IPC3","AFOLU","MtCO2eq","URY","URUGUAY","CO2",1.2004,NaN,NaN,NaN,1.1832,NaN,NaN,NaN,-6.2581,NaN,-10.8524,NaN,-11.1527,NaN,-9.397,NaN,-8.7359,NaN,-4.5204,NaN,-3.7486,NaN,-2.1257,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","USA","UNITED STATES OF AMERICA","CO2",-823.1647,-833.0475,-812.8796,-793.0046,-829.4424,-786.2434,-806.279,-783.9675,-770.2656,-768.4113,-766.0558,-728.3213,-723.4584,-723.6849,-717.0874,-746.3009,-755.1632,-718.0506,-695.9766,-702.8237,-720.8655,-760.8559,-769.2876,-746.6556,-751.8601,-724.6873,-745.896,NaN,
"IPC3","AFOLU","MtCO2eq","UZB","UZBEKISTAN","CO2",-1.5664,-1.6672,-1.8396,-1.5951,-1.3521,-1.397,-1.6467,-1.6482,-1.3485,-1.3977,-1.0184,0.0305,-0.2961,-0.5853,-0.9522,0.4179,0.1088,0.5435,-2.2352,-2.5615,-3.0647,-2.5193,-2.8575,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","VCT","SAINT VINCENT AND THE GRENADINES","CO2",-0.13375,NaN,NaN,NaN,-0.13375,NaN,NaN,-0.13375,NaN,NaN,-0.028515,NaN,NaN,NaN,-0.034731,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","VNM","VIET NAM","CO2",NaN,NaN,NaN,NaN,15.224,NaN,NaN,NaN,NaN,NaN,11.8602,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-20.3476,NaN,NaN,-34.3595,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ZAF","SOUTH AFRICA","CO2",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-7.7028,-7.6844,-9.674,-9.2927,-7.2924,-7.5774,-9.785,-10.5579,-10.5579,-4.328,-11.4882,-13.6311,-14.856,-19.9417,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ZWE","ZIMBABWE","CO2",NaN,NaN,NaN,NaN,-62.269,NaN,NaN,NaN,NaN,NaN,-88.0346,NaN,NaN,NaN,NaN,NaN,-83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ALB","ALBANIA","N2O",0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.0093,0.003224,0.003224,0.0032333,0.003224,0.003224,0.0033697,0.003224,0.003193,0.0031837,0.003162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","AND","ANDORRA","N2O",0.0018347,NaN,NaN,NaN,NaN,0.0016457,NaN,NaN,NaN,NaN,0.0015979,NaN,NaN,NaN,NaN,0.0017852,NaN,NaN,NaN,NaN,0.0019978,0.0019731,0.0019576,0.0019434,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ANNEXI","Annex I","N2O",857.2819,833.1601,793.8219,775.048,743.9364,743.8325,745.2825,731.6385,759.4149,728.5116,725.7298,720.6982,719.3641,718.7421,749.9014,715.4019,727.2591,735.2119,730.1172,734.1653,731.3758,729.5319,718.0473,748.7583,753.8422,781.3903,773.565,NaN,
"IPC3","AFOLU","MtCO2eq","ARG","ARGENTINA","N2O",52.8942,53.6584,54.314,55.4282,55.2619,55.4404,56.5246,61.4769,59.0746,56.8109,55.8718,58.9861,59.7509,63.2693,63.7179,65.1754,67.2715,68.5771,67.5581,67.9335,59.5804,52.907,46.9826,47.1575,41.877,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ARM","ARMENIA","N2O",0.05022,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.40951,NaN,NaN,NaN,NaN,NaN,0.6014,NaN,NaN,NaN,0.39261,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","AUS","AUSTRALIA","N2O",19.2311,18.2448,18.2417,17.6466,18.1511,18.4767,18.3024,18.9567,18.7062,20.9649,20.6963,19.6634,19.391,19.047,20.4398,19.6946,20.503,18.8113,17.8771,18.5107,19.9647,22.9695,19.4284,19.2412,21.7281,19.3722,19.5995,NaN,
"IPC3","AFOLU","MtCO2eq","AUT","AUSTRIA","N2O",2.9431,3.0582,2.8364,2.6997,2.9557,3.0049,2.8333,2.874,2.8752,2.822,2.7598,2.7687,2.7565,2.655,2.6373,2.6238,2.6116,2.6326,2.763,2.7156,2.5746,2.6923,2.6537,2.6309,2.7392,2.7359,2.8309,NaN,
"IPC3","AFOLU","MtCO2eq","AZE","AZERBAIJAN","N2O",3.5495,1.798,1.9995,1.5748,1.3082,1.1749,1.1935,1.4012,1.6151,2.2351,2.3436,2.4304,2.5823,2.6536,2.7497,2.852,2.8737,3.0845,3.0256,3.193,3.1372,3.0876,3.131,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","BEL","BELGIUM","N2O",5.628,5.5731,5.601,5.6456,5.5208,5.6686,5.8829,5.7302,5.537,5.7351,5.0796,4.865,4.9395,4.77,4.7229,4.5775,4.4105,4.504,4.4224,4.5132,4.4313,4.4755,4.2634,4.3418,4.467,4.3838,4.2076,NaN,
"IPC3","AFOLU","MtCO2eq","BGD","BANGLADESH","N2O",NaN,NaN,NaN,NaN,4.4402,NaN,NaN,NaN,NaN,NaN,NaN,15.0939,NaN,NaN,NaN,17.5894,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","BGR","BULGARIA, THE REPUBLIC OF","N2O",7.2744,5.883,4.9663,4.4971,4.2914,3.6297,3.4625,3.6102,3.1621,3.4464,3.3574,3.4869,3.5582,3.3643,3.8709,3.6568,3.5967,3.6203,3.8742,3.8152,4.3411,4.0071,4.2374,4.6817,5.152,5.2407,5.5568,NaN,
"IPC3","AFOLU","MtCO2eq","BIH","BOSNIA AND HERZEGOVINA","N2O",2.7745,2.263,1.5624,0.7316,0.837,0.9238,1.0602,1.1005,1.1191,1.2059,1.1718,1.3454,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.86,1.55,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","BLR","BELARUS","N2O",15.6216,15.1493,13.645,13.4831,11.7746,10.8309,11.6702,12.0793,12.1528,11.462,11.6017,10.9857,10.4488,11.0584,11.4683,11.8696,12.5888,12.4451,13.214,13.5696,13.3325,14.1695,13.8699,13.748,13.4902,13.2058,13.4214,NaN,
"IPC3","AFOLU","MtCO2eq","BOL","BOLIVIA, THE PLURINATIONAL STATE OF","N2O",0.527,NaN,NaN,NaN,0.8339,NaN,NaN,NaN,0.8215,NaN,0.9052,NaN,2.5816,NaN,4.4308,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","BRA","BRAZIL","N2O",107.291,109.2688,113.7979,115.4967,118.8478,138.6134,123.8977,123.9318,129.3599,130.0946,135.7459,139.1094,146.4223,172.7723,177.4037,171.8082,166.8389,168.4323,170.3481,156.7143,160.9396,NaN,166.253,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CAF","CENTRAL AFRICAN REPUBLIC","N2O",NaN,NaN,NaN,NaN,10.4532,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.9949,7.9949,7.9949,5.456,5.456,5.456,5.456,5.456,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CAN","CANADA","N2O",22.3608,21.7613,22.2588,23.004,23.9188,24.2261,25.2216,24.9943,25.3606,25.765,25.7831,24.4564,23.6409,25.3758,26.0141,25.5668,25.5068,26.0525,27.3404,26.2929,26.5184,26.1625,28.0053,30.2114,28.7014,29.4608,30.288,NaN,
"IPC3","AFOLU","MtCO2eq","CHE","SWITZERLAND","N2O",2.3186,2.288,2.2604,2.2061,2.1741,2.1555,2.1487,2.0649,2.0443,2.0081,2.0047,2.0253,2.0139,1.9778,1.9808,1.9961,2.0021,2.0355,2.0357,2.0034,2.0401,2.0032,1.9847,1.9593,2.0102,1.9568,1.965,NaN,
"IPC3","AFOLU","MtCO2eq","CHL","CHILE","N2O",NaN,NaN,NaN,16.0332,5.735,NaN,NaN,NaN,NaN,NaN,6.076,NaN,NaN,NaN,NaN,NaN,7.692,NaN,NaN,NaN,7.781,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CHN","CHINA","N2O",NaN,NaN,NaN,NaN,243.97,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,290.842,NaN,NaN,NaN,NaN,NaN,NaN,457.2872,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","COL","COLOMBIA","N2O",23.8833,NaN,NaN,NaN,27.1349,NaN,NaN,NaN,NaN,NaN,32.0075,NaN,NaN,NaN,32.9065,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CRI","COSTA RICA","N2O",0.17243,NaN,NaN,NaN,NaN,NaN,2.3889,NaN,NaN,NaN,2.5205,NaN,NaN,NaN,NaN,2.5111,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CUB","CUBA","N2O",4.8763,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.0163,NaN,2.6629,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","CYP","CYPRUS","N2O",0.21502,0.21274,0.23776,0.25479,0.24252,0.28115,0.25137,0.24177,0.26316,0.2484,0.24912,0.27706,0.27863,0.2712,0.25823,0.23069,0.2441,0.23607,0.21908,0.21541,0.23183,0.21777,0.21398,0.19325,0.18871,0.19442,0.20411,NaN,
"IPC3","AFOLU","MtCO2eq","CZE","CZECH REPUBLIC","N2O",7.4813,6.4935,5.4996,4.8645,4.6158,4.8197,4.618,4.5466,4.3401,4.3859,4.3329,4.4326,4.2954,3.904,4.254,4.0698,3.9724,4.0962,4.2684,4.0481,3.9588,4.1213,4.0489,4.2132,4.4071,4.3798,4.6496,NaN,
"IPC3","AFOLU","MtCO2eq","DEU","GERMANY","N2O",35.689,33.0641,32.0081,31.5032,29.6581,31.0195,31.0601,30.9965,31.1574,31.938,32.3623,31.7751,30.7707,30.3186,31.1625,30.8173,30.641,29.8701,31.7401,30.7312,30.4998,32.1334,31.6509,32.17,33.023,33.4752,32.6198,NaN,
"IPC3","AFOLU","MtCO2eq","DMA","DOMINICA","N2O",NaN,NaN,NaN,NaN,0.009765,NaN,NaN,NaN,NaN,NaN,0.031394,0.028281,0.026235,0.028095,0.018578,0.025026,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","DNK","DENMARK","N2O",6.7668,6.591,6.4515,6.2934,6.1782,6.0352,5.6861,5.6949,5.8023,5.6153,5.5227,5.4046,5.4366,5.1869,5.2515,5.1468,5.0147,5.1776,5.1475,4.9718,4.8376,4.8768,4.8087,4.7648,4.9246,4.9085,4.9912,NaN,
"IPC3","AFOLU","MtCO2eq","DOM","DOMINICAN REPUBLIC","N2O",0.7781,NaN,NaN,NaN,0.6913,NaN,NaN,NaN,2.5708,NaN,2.7615,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.6436,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","EGY","EGYPT","N2O",6.603,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,19.22,NaN,NaN,NaN,NaN,23.8266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","ESP","SPAIN","N2O",12.5279,12.4827,11.7578,10.9269,12.3849,11.6058,13.2763,12.6778,13.4804,13.909,14.8842,13.9023,13.441,14.5546,13.9503,12.9154,13.018,13.3623,11.6588,11.8689,12.5994,12.1143,11.9918,12.5221,13.2648,13.4287,13.0428,NaN,
"IPC3","AFOLU","MtCO2eq","EST","ESTONIA","N2O",1.3101,1.2637,1.0507,0.79069,0.69743,0.61312,0.56127,0.57341,0.59732,0.50031,0.52575,0.51189,0.476,0.5208,0.5587,0.55568,0.55232,0.61037,0.67473,0.62308,0.62593,0.64076,0.69619,0.69451,0.73453,0.76331,0.72363,NaN,
"IPC3","AFOLU","MtCO2eq","ETH","ETHIOPIA","N2O",2.48,3.41,3.41,3.41,10.4419,9.1981,9.9936,11.512,11.7338,11.7767,11.0864,11.3206,13.6635,13.0854,14.633,8.4787,16.4014,11.0119,19.2742,19.9234,20.7981,17.3391,21.0809,21.1648,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","EU28","European Union (28)","N2O",247.938,234.373,222.3606,217.7687,215.275,217.02,217.7631,218.6932,217.3652,217.4109,215.7072,212.5627,209.2767,205.8361,208.9904,204.3702,202.279,203.0972,203.2009,198.757,198.2661,199.9105,199.1934,201.6611,206.1444,205.3144,205.6226,NaN,
"IPC3","AFOLU","MtCO2eq","FIN","FINLAND","N2O",5.5686,5.3422,5.0413,5.1008,5.1926,5.3727,5.2341,5.1908,5.1088,5.028,5.0749,5.0693,5.1086,5.1186,5.1093,5.1116,5.0452,5.0789,5.1582,5.1123,5.2154,5.1563,5.1252,5.1375,5.2144,5.1957,5.169,NaN,
"IPC3","AFOLU","MtCO2eq","FRA","FRANCE","N2O",43.8087,43.98,43.2014,42.2819,41.6621,42.0626,42.688,43.0775,43.2544,43.5134,44.059,43.5282,42.9884,41.1254,42.2561,41.3338,40.8015,41.5558,41.8437,41.2493,40.5142,39.9567,40.397,40.0041,41.2412,40.8249,40.1073,NaN,
"IPC3","AFOLU","MtCO2eq","GBR","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","N2O",20.3781,20.4306,19.845,19.3784,19.8558,19.9635,20.1753,20.4065,20.0729,20.1728,19.1874,18.3131,18.2745,18.1799,17.8167,17.5573,16.9446,16.6054,16.3581,16.3587,16.4099,16.4838,16.3941,16.3272,16.8575,16.3057,16.3186,NaN,
"IPC3","AFOLU","MtCO2eq","GEO","GEORGIA","N2O",0.031992,1.4297,1.3166,0.84971,0.86056,0.83545,0.94116,0.02046,NaN,NaN,1.2493,1.4012,1.55,1.55,1.3795,1.6988,1.4356,1.1427,1.142,1.1885,1.0711,1.0382,1.1123,1.2556,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","GHA","GHANA","N2O",2.6691,2.3746,2.3188,2.356,2.3932,2.3157,2.4862,3.9091,4.1137,4.2749,4.1509,4.3803,4.3989,4.5136,4.65,4.743,5.089,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","GRC","GREECE","N2O",5.38,5.3985,5.1895,4.6328,4.4986,4.7184,4.7621,4.6701,4.6704,4.5685,4.44,4.3767,4.3361,4.2737,4.3434,4.1369,4.0281,4.2027,3.9756,3.778,4.0103,3.7847,3.7206,3.737,3.4947,3.426,3.5003,NaN,
"IPC3","AFOLU","MtCO2eq","GTM","GUATEMALA","N2O",6.1147,NaN,NaN,NaN,3.3204,NaN,NaN,NaN,NaN,NaN,4.8512,NaN,NaN,NaN,NaN,4.7703,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","GUY","GUYANA","N2O",0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2325,0.2325,0.2387,0.2387,0.2387,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC3","AFOLU","MtCO2eq","HRV","CROATIA","N2O",1.8735,1.8514,1.7063,1.5316,1.4971,1.4382,1.4498,1.6138,1.4553,1.5062,1.577,1.6202,1.5775,1.5283,1.62,1.6292,1.5886,1.6224,1.6257,1.5176,1.4217,1.5212,1.4844,1.3464,1.266,1.3383,1.4004,NaN,
"IPC3","AFOLU","MtCO2eq","HUN","HUNGARY","N2O",4.7237,3.586,3.0735,2.8556,3.1966,3.005,3.0553,3.127,3.33,3.3378,3.2467,3.5468,3.5689,3.3865,3.7636,3.5084,3.5503,3.5107,3.6673,3.3684,3.2901,3.5096,3.4757,3.7868,3.8961,3.9806,4.161,NaN,
"IPC3","AFOLU","MtCO2eq","IDN","INDONESIA","N2O",30.6875,31.0005,32.4558,31.3739,30.4129,32.0241,33.6352,35.2464,36.8576,38.4687,40.0799,39.9962,39.1654,40.7805,41.9585,42.9939,42.3832,44.2246,46.252,48.7785,48.4437,48.7289,50.4649,NaN,NaN,NaN,NaN,NaN,
